id	gender	name
315981	MALE	Jimmy Cauty
315990	MALE	Damien Broderick
315995	MALE	Ernie Warlick
316017	FEMALE	Anne Spielberg
316029	FEMALE	Habba Khatoon
316066	MALE	Jonathan Aitken
316069	MALE	RÃ³mulo Betancourt
316072	MALE	John Fante
316086	MALE	Carlisle Floyd
316088	MALE	Dermot Ahern
316094	MALE	SÃ©amus Brennan
316095	MALE	Billy Beane
316101	MALE	Saul Cherniack
316108	MALE	Greville Janner, Baron Janner of Braunstone
316118	MALE	Seymour Hersh
316129	MALE	Raymond Aron
316130	MALE	Fela Kuti
316133	FEMALE	Cat Power
316141	MALE	Hans Spemann
316151	MALE	Rory Gallagher
316153	MALE	Victor G. Atiyeh
316158	MALE	Joseph Radetzky von Radetz
316162	MALE	Phil Foglio
316164	MALE	Noel Dempsey
316165	MALE	John O'Donoghue (politician)
316183	MALE	Ernst Gideon von Laudon
316184	MALE	Mizuno Tadakuni
316199	MALE	Friedrich August von Finck
316201	MALE	Jon Favreau
316212	MALE	George Bruce Malleson
316244	MALE	Charlie Peacock
316251	FEMALE	Eunice Norton
316276	MALE	Tommy Chong
316313	MALE	MÅri Motonari
316316	MALE	Mutsu Munemitsu
316318	MALE	Doug Martsch
316392	MALE	Okakura KakuzÅ
316398	MALE	William Barclay (theologian)
316400	MALE	Judas Maccabeus
316419	MALE	Hillel ben Naphtali Zevi
316423	MALE	ÅŒtomo no Yakamochi
316443	MALE	SaigÅ Takamori
316457	MALE	Saionji Kinmochi
316473	MALE	Evander McNair
316517	MALE	Dandridge McRae
316548	MALE	Daniel Govan
316559	MALE	Jorn Barger
316568	MALE	Larry Hovis
316592	MALE	Brock Lesnar
316593	MALE	Darrell Huff
316595	MALE	Henry Felsen
316603	MALE	S. R. Ranganathan
316613	FEMALE	Katharine Lee Bates
316616	MALE	Samuel A. Ward
316621	MALE	Enrique Laguerre
316639	FEMALE	Reagan Gomez-Preston
316640	MALE	Feroze Gandhi
316643	MALE	Abraham Pais
316711	MALE	Johnny Winter
316730	MALE	Jan O. Karlsson
316733	MALE	Johann Joachim Becher
316771	MALE	Jay McShann
316772	MALE	Ralph Bunche
316778	MALE	Jimmy Witherspoon
316781	MALE	Mahir Ã‡aÄŸrÄ±
316840	MALE	Thomas Metzinger
316869	MALE	William Miller (preacher)
316871	MALE	Peter Stent
316877	MALE	W. Bruce Cameron
316886	MALE	Fred Taylor (American football)
316906	FEMALE	Erna Berger
316926	MALE	Lex Barker
316937	MALE	Louis IV, Grand Duke of Hesse
316967	MALE	Karl Mack von Leiberich
317010	FEMALE	Dawn French
317022	MALE	Fausto Coppi
317048	FEMALE	Emma Eckstein
317053	MALE	Sakamoto RyÅma
317065	MALE	Sugita Genpaku
317068	MALE	Takasugi Shinsaku
317069	MALE	Takeda Shingen
317070	FEMALE	Sable (wrestler)
317071	MALE	Tanuma Okitsugu
317085	MALE	Tsukahara Bokuden
317123	MALE	YagyÅ« Munenori
317126	MALE	Bosse Ringholm
317127	MALE	Kunio Yanagita
317131	MALE	Yoshida ShÅin
317195	MALE	William Hamilton, 2nd Duke of Hamilton
317197	MALE	William Hamilton, Duke of Hamilton
317198	MALE	James Hamilton, 4th Duke of Hamilton
317202	MALE	John Robartes, 1st Earl of Radnor
317211	MALE	Charles Brandon, 1st Duke of Suffolk
317219	MALE	Laurence Hyde, 1st Earl of Rochester
317252	MALE	George Savile, 1st Marquess of Halifax
317257	MALE	Brad Wilk
317266	MALE	Thomas Osborne, 1st Duke of Leeds
317271	MALE	Charles Seymour, 6th Duke of Somerset
317283	MALE	John Somers, 1st Baron Somers
317295	MALE	Thomas Audley, 1st Baron Audley of Walden
317310	MALE	Daniel Finch, 2nd Earl of Nottingham
317313	MALE	Evelyn Pierrepont, 1st Duke of Kingston-upon-Hull
317317	MALE	Charles Townshend, 2nd Viscount Townshend
317325	MALE	Shen Buhai
317332	MALE	Shen Dao
317349	MALE	James George Frazer
317362	MALE	Leopoldo Lugones
317365	MALE	Edward Gibbon Wakefield
317374	MALE	Thomas Hobson
317383	MALE	Sean Hannity
317422	FEMALE	Akino Arai
317442	MALE	Idris of Libya
317484	MALE	Cecil Parkinson
317485	MALE	Laurent Schwartz
317487	MALE	Thomas Townshend, 1st Viscount Sydney
317497	MALE	Lloyd L. Gaines
317512	MALE	Tommy Lapid
317514	MALE	Erik Nevland
317521	MALE	Rudolf Kempe
317523	MALE	Andrew Vachss
317525	MALE	Jascha Horenstein
317527	MALE	Bernard Haitink
317528	MALE	Ray Davis (musician)
317531	MALE	Karel AnÄerl
317532	MALE	Sergiu Celibidache
317533	MALE	Robert Craft
317535	MALE	William Christie (harpsichordist)
317539	MALE	Carlo Maria Giulini
317568	MALE	Edward Sexby
317569	MALE	Miles Sindercombe
317571	MALE	John Thurloe
317574	MALE	Samora Machel
317583	MALE	Andreas Hofer
317585	MALE	Timothy Dexter
317604	MALE	Ben Bril
317630	MALE	Josh Kalis
317671	MALE	Johann von Aldringen
317677	MALE	Matthias Gallas
317679	MALE	August von Mackensen
317684	MALE	Bernard of Saxe-Weimar
317698	MALE	Ernst von Mansfeld
317711	MALE	Gabriel Bethlen
317715	MALE	Anton Walbrook
317728	MALE	Heinrich Leberecht Fleischer
317760	MALE	Francisco JimÃ©nez de Cisneros
317773	MALE	Michel Baudier
317775	MALE	Harry Rawson
317783	MALE	Karl Josef von Hefele
317789	MALE	Georges Darboy
317790	MALE	Frank O'Bannon
317803	MALE	Ronald Searle
317813	MALE	Pope Cyril VI of Alexandria
317840	FEMALE	Ann Richards
317856	FEMALE	Thelma Ritter
317923	MALE	Eugen Jochum
317927	MALE	Kirill Kondrashin
317930	MALE	Stefano Infessura
317935	MALE	Joe E. Kernan
317939	MALE	Serge Koussevitzky
317949	MALE	Erich Leinsdorf
317971	MALE	Thomas Pinckney
317989	MALE	Roger Chang
317998	MALE	Robert Taylor (actor)
318004	MALE	John Randolph of Roanoke
318009	MALE	Tex Ritter
318031	MALE	Pedro Fernandes de QueirÃ³s
318064	MALE	John Spencer-Churchill, 7th Duke of Marlborough
318073	FEMALE	Jane Pauley
318085	MALE	Werner Klemperer
318101	MALE	George Bell (outfielder)
318104	FEMALE	Donna Shalala
318110	MALE	David Ogden Stiers
318111	FEMALE	Daveigh Chase
318118	MALE	Matt Oppenheim
318121	MALE	Shintaro Ishihara
318138	MALE	Dirk Hartog
318168	MALE	Anthony van Diemen
318172	MALE	Jason Flemyng
318174	MALE	Kuroki Tamemoto
318175	MALE	Aleksey Kuropatkin
318178	MALE	Philip Noel-Baker, Baron Noel-Baker
318184	MALE	Julio Iglesias, Jr.
318185	MALE	George Bass
318189	MALE	Sean Reinert
318190	MALE	Sir George Thomas, 7th Baronet
318223	MALE	Binot Paulmier de Gonneville
318224	MALE	Carlos Prats
318226	MALE	Jeppe AakjÃ¦r
318233	FEMALE	Inger Stevens
318236	MALE	Pedro GonzÃ¡lez de Mendoza
318251	MALE	James Ruse
318255	MALE	Realdo Colombo
318256	FEMALE	Grace Abbott
318280	FEMALE	Mairead Maguire
318282	FEMALE	Marguerite Perey
318303	MALE	Jean Daninos
318314	MALE	Henning Scherf
318354	MALE	Charles Munch (conductor)
318355	MALE	Charles Munch (painter)
318356	MALE	Yevgeny Mravinsky
318375	MALE	Zubin Mehta
318377	FEMALE	Jann Arden
318388	MALE	Kurt Masur
318396	MALE	Neville Marriner
318401	MALE	Charles Mackerras
318405	MALE	WÅ‚adysÅ‚aw Szpilman
318408	MALE	Murk van Phelsum
318421	MALE	Hegesippus (chronicler)
318440	MALE	Lorin Maazel
318450	MALE	Leopold Kronecker
318453	FEMALE	Janet G. Travell
318477	FEMALE	Babe Didrikson Zaharias
318482	FEMALE	Anne Hutchinson
318495	MALE	Willie Anderson (golfer)
318496	MALE	Tommy Armour
318514	MALE	Robert Woodrow Wilson
318515	MALE	Jim Barnes
318516	MALE	Arno Allan Penzias
318519	FEMALE	Patty Berg
318537	MALE	Jack Burke, Jr.
318544	MALE	Harry Cooper (golfer)
318547	MALE	Henry Cotton (golfer)
318548	MALE	Bobby Cruickshank
318549	MALE	Jimmy Demaret
318552	MALE	Roberto De Vicenzo
318555	MALE	Leo Diegel
318556	MALE	Ed Dudley
318558	MALE	Olin Dutra
318560	MALE	Chick Evans
318564	MALE	Manuel Fraga Iribarne
318569	MALE	Bill Shankly
318576	MALE	Ben Nicholson
318593	MALE	Hans Egede
318598	MALE	Paul Halmos
318606	MALE	Rocky Graziano
318616	MALE	Abraham Colles
318621	MALE	Michael (archangel)
318677	MALE	George W. Romney
318689	MALE	Karl Wallinger
318744	MALE	Ã‰douard Lalo
318748	MALE	Dennis Robertson (economist)
318749	MALE	Henry Botterell
318752	MALE	Alexei Yashin
318781	MALE	Marty Peretz
318794	MALE	Georges Bernanos
318826	MALE	William of Moerbeke
318851	MALE	Tokugawa Ieyoshi
318854	MALE	Henry Paget, 1st Marquess of Anglesey
318870	MALE	Gianni Versace
318878	MALE	Rainer Weiss
318896	MALE	Pie Traynor
318898	MALE	EugÃ¨ne Dubois
318908	FEMALE	Lynda Barry
318911	MALE	Laurent Fabius
318945	MALE	Ferdinand Anton Ernst Porsche
318956	MALE	Billy McNeill
318958	MALE	John Walker (inventor)
318975	MALE	Julius Caesar (judge)
318998	MALE	Barry Levinson
319010	FEMALE	Ruth Park
319048	MALE	Vinayak Damodar Savarkar
319049	FEMALE	Violeta Parra
319063	MALE	Horemheb
319074	MALE	George Enescu
319085	MALE	Alexander Thynn, 7th Marquess of Bath
319102	MALE	Ashurbanipal
319111	MALE	Eric Flint
319117	MALE	Ernst Kummer
319159	FEMALE	Murder of Yetunde Price
319165	MALE	William Labov
319211	MALE	Jaz-O
319233	MALE	Robert Morley
319236	MALE	Robert W. Young
319244	MALE	Marcelino MenÃ©ndez y Pelayo
319247	MALE	Manuel MilÃ  i Fontanals
319288	MALE	Chris Burden
319320	MALE	Lindbergh kidnapping
319325	FEMALE	Annette O'Toole
319329	MALE	Homer Lea
319413	MALE	Henri de Tonti
319437	MALE	H. Beam Piper
319443	MALE	William Lawson (explorer)
319455	MALE	Chip Caray
319456	MALE	Skip Caray
319466	MALE	Mark Romanek
319512	MALE	Adrian Young
319519	MALE	Verghese Kurien
319525	MALE	Cameron Crowe
319571	MALE	Zhang Fei
319657	MALE	Claude AllÃ¨gre
319665	MALE	John Casper
319675	MALE	Jack Lang (French politician)
319684	MALE	LÃ©on Jouhaux
319707	MALE	Dumitru Prunariu
319743	MALE	Joaquim Maria Machado de Assis
319764	MALE	Frank Houben
319769	MALE	Brendan
319789	MALE	Bent Larsen
319793	FEMALE	Vaira VÄ«Ä·e-Freiberga
319799	MALE	Ayman al-Zawahiri
319801	MALE	Joseph Aiuppa
319819	FEMALE	Chai Ling
319820	FEMALE	Lotte Lenya
319832	MALE	James Rubin
319833	MALE	Ariel Dorfman
319835	MALE	Jim Jeffords
319938	MALE	Juan Luis Guerra
319947	MALE	Kwame Kilpatrick
319961	MALE	Aaron Bank
319997	MALE	Kurt von Schleicher
319998	FEMALE	Kamato Hongo
320002	MALE	Philipp Scheidemann
320005	MALE	Gustav Bauer
320014	MALE	Constantin Fehrenbach
320017	MALE	Robert Harris (novelist)
320040	MALE	Christopher Ryan
320055	MALE	Squanto
320060	MALE	Clay Davenport
320100	MALE	John Bindon
320104	MALE	David Hackworth
320149	MALE	Samoset
320152	MALE	Ferdinando Gorges
320157	MALE	Arthur Ashe
320169	FEMALE	Lili Estefan
320172	FEMALE	Joyce Carol Oates
320206	MALE	Phil Esposito
320223	MALE	HÃ©ctor GermÃ¡n Oesterheld
320235	FEMALE	Helen Sawyer Hogg
320268	MALE	Jan Pieterszoon Coen
320311	MALE	Roland Gaucher
320348	MALE	Alexander Gerschenkron
320349	MALE	Pio of Pietrelcina
320350	FEMALE	Marie Laurencin
320366	MALE	Georg Brandt
320402	MALE	Alvin Robertson
320445	MALE	Luis Walter Alvarez
320456	MALE	Charles H. Moore
320465	MALE	Keith Coogan
320514	MALE	Frank Crumit
320544	MALE	Pierre Cambronne
320612	MALE	Neil Tennant
320685	MALE	Marc Blitzstein
320686	MALE	Bill Bean
320689	FEMALE	Candace Gingrich-Jones
320692	MALE	David Kopay
320696	FEMALE	Radclyffe Hall
320698	MALE	Tom Waddell
320699	MALE	Christopher Rice
320701	MALE	Jean Marais
320706	MALE	David Sedaris
320708	MALE	Scott Thompson (comedian)
320709	FEMALE	Diane Whipple
320710	MALE	Jim Goad
320711	MALE	Robert Mapplethorpe
320723	MALE	Richard Chamberlain
320726	FEMALE	Roberta Achtenberg
320727	MALE	Stephen Milligan
320736	MALE	Rupert Everett
320751	MALE	Hendrik Verwoerd
320753	MALE	Roy Cohn
320770	MALE	James Kirkwood, Jr.
320774	MALE	Johnnie Ray
320781	FEMALE	Anne Heche
320786	FEMALE	Kate Clinton
320790	MALE	Alexander Meiklejohn
320803	MALE	Eduard Haas
320818	MALE	Saad Haddad
320823	MALE	Danny Pintauro
320830	MALE	Merce Cunningham
320844	MALE	Toru Iwatani
320881	MALE	Gian Carlo Menotti
320904	MALE	Uwe Schmidt
320911	MALE	Robert Bond
320914	MALE	Klas Pontus Arnoldson
320917	MALE	David Geffen
320918	MALE	Fredrik Bajer
320928	MALE	Thomas Brisbane
320939	MALE	William Hovell
320953	MALE	Bill Cowan
320977	MALE	Francis Russell, 2nd Earl of Bedford
320979	MALE	David Starr Jordan
320983	MALE	Francis Russell, 4th Earl of Bedford
320987	MALE	John Russell, 4th Duke of Bedford
320991	MALE	Francis Russell, 5th Duke of Bedford
320996	MALE	Henry Montagu, 1st Earl of Manchester
321005	MALE	Henry Petty-Fitzmaurice, 3rd Marquess of Lansdowne
321059	FEMALE	Lea Salonga
321077	MALE	Juan de Salcedo
321084	FEMALE	Ann Wilson
321090	MALE	Henry (bishop of Finland)
321099	MALE	Gino Cappelletti
321102	MALE	Ron Burton
321109	MALE	Edmundo Alves de Souza Neto
321151	MALE	Adalbert Stifter
321154	MALE	Francis Beaufort
321180	MALE	Pete Domenici
321205	FEMALE	Suzy Parker
321224	FEMALE	Chrissy Gephardt
321246	FEMALE	Elizabeth Wurtzel
321252	MALE	Donald DeFreeze
321255	MALE	Ronald Radosh
321272	FEMALE	Carlota Alfaro
321283	MALE	Gregg Araki
321294	MALE	Ross Bleckner
321314	MALE	Michel Marc Bouchard
321325	FEMALE	Karin Boye
321333	MALE	Scott Brison
321338	FEMALE	Libby Davies
321345	MALE	Juan Goytisolo
321349	FEMALE	Judy Grahn
321355	MALE	Patrick Cockburn
321359	MALE	Andrew Cockburn
321407	MALE	Dennis Archer
321413	MALE	Jaap de Hoop Scheffer
321478	FEMALE	Madalyn Murray O'Hair
321489	MALE	Charles Sturt
321494	MALE	Johann Stamitz
321495	MALE	Bill O'Reilly (cricketer)
321508	MALE	Bunky Green
321520	FEMALE	Anita Mui
321543	MALE	Michael Kirby (judge)
321560	MALE	Osamu Tezuka
321591	MALE	Gordon Wu
321605	MALE	Ron Kurtenbach
321613	MALE	Carl Jonas Love Almqvist
321617	FEMALE	Lisa Crystal Carver
321623	MALE	Slim Dusty
321631	MALE	Joey Ayala
321646	MALE	Sydney Camm
321691	MALE	Thomas Mitchell (explorer)
321734	MALE	August Krogh
321736	MALE	Kelvin Anderson
321804	MALE	John Wakeham, Baron Wakeham
321818	MALE	Guillaume Dufay
321839	MALE	Ludwig Anzengruber
321856	MALE	Giuseppe Apolloni
321860	MALE	Henry Steele Commager
321862	MALE	Fergus Ewing
321865	MALE	Jerome Apt
321921	MALE	Osborne Reynolds
321979	FEMALE	Susan Haack
321993	MALE	James Irwin
321995	MALE	Errett Bishop
322001	MALE	Michael Berry (physicist)
322024	MALE	Ruben Bolling
322104	MALE	Friedrich Hund
322109	MALE	Richard Grasso
322138	MALE	Peter Green (musician)
322155	MALE	Paul van Buitenen
322159	MALE	Prince George of Denmark
322202	FEMALE	Sarah Teather
322216	MALE	Kevin Aviance
322219	MALE	James Bidgood (filmmaker)
322222	MALE	Hilton Edwards
322223	MALE	MicheÃ¡l Mac LiammÃ³ir
322244	FEMALE	Louise, Princess Royal
322247	MALE	Issey Miyake
322259	MALE	Ira Remsen
322276	MALE	John Boyd Orr, 1st Baron Boyd-Orr
322295	MALE	Joseph Burton Sumner
322310	MALE	Alan Colmes
322336	FEMALE	Walburga Stemmer
322359	FEMALE	Emily Greene Balch
322375	FEMALE	Phyllis Schlafly
322377	MALE	Alexander Duff, 1st Duke of Fife
322380	MALE	Joe Conason
322394	MALE	Robert Novak
322401	MALE	John Mott
322437	MALE	Donny Lalonde
322448	MALE	Scottie Pippen
322454	MALE	Horace Grant
322487	MALE	B. J. Armstrong
322494	MALE	Toni KukoÄ
322495	MALE	Joseph Valachi
322505	MALE	Vlade Divac
322538	MALE	Kim Beazley
322540	MALE	Don Ohlmeyer
322546	MALE	Willy Pogany
322567	MALE	Harry Edison
322569	MALE	Kim Edward Beazley
322586	MALE	Joe F. Edwards, Jr.
322605	MALE	James Merrill
322617	MALE	William Parry (explorer)
322619	MALE	H. V. Evatt
322642	MALE	Bill Hayden
322649	MALE	John Ross (Arctic explorer)
322668	MALE	Zac Hanson
322692	MALE	Rex Applegate
322694	MALE	Johann Schobert
322696	MALE	Atom Egoyan
322704	MALE	William E. Fairbairn
322714	FEMALE	Hildegard Puwak
322745	MALE	Henri Toivonen
322817	MALE	Marcel Dassault
322822	MALE	Frederick William von Hessenstein
322826	FEMALE	Hedvig Taube
322832	MALE	Alfonso Reyes
322844	MALE	James Gunn (senator)
322851	MALE	Georg Brandes
322852	MALE	Giorgio Agamben
322871	FEMALE	Princess Maud, Countess of Southesk
322881	MALE	William Beall
322934	MALE	Quino
322935	MALE	Brian Paddick, Baron Paddick
322954	MALE	David Murray, 5th Viscount of Stormont
322956	MALE	Ian Hacking
322983	FEMALE	Zhuo Lin
322993	FEMALE	Hedda Lettuce
323004	FEMALE	Lady Bunny
323046	MALE	Jackson J. Spielvogel
323053	MALE	James Fleming Fagan
323055	MALE	James Fagan
323082	MALE	PaweÅ‚ Strzelecki
323084	MALE	FrÃ©dÃ©ric Passy
323101	MALE	Louis Renault (jurist)
323107	MALE	Auguste Marie FranÃ§ois Beernaert
323113	MALE	Tobias Asser
323115	MALE	Alfred Hermann Fried
323121	MALE	Donald O. Hebb
323122	MALE	Henri La Fontaine
323130	MALE	James Gunn (congressman)
323133	MALE	Don Gibson
323153	MALE	William Lewis Cabell
323164	MALE	John Houseman
323168	MALE	Jean Bodel
323169	MALE	Alois Brunner
323180	MALE	Hans Modrow
323207	MALE	George Constantinescu
323216	MALE	Thomas Pleasant Dockery
323238	MALE	Paul de Lamerie
323254	MALE	Daniel Marot
323265	MALE	Isaac Van Zandt
323267	MALE	Alexander Travis Hawthorn
323312	MALE	James Camp Tappan
323353	MALE	James Lee Witt
323396	MALE	Andrew Marr
323411	MALE	Joseph Rodman Drake
323416	MALE	Jakob Heine
323431	MALE	Karl Oskar Medin
323443	MALE	Sheb Wooley
323448	FEMALE	Bonnie Langford
323468	MALE	Oscar Zeta Acosta
323481	MALE	Robert Owen
323482	MALE	Kid McCoy
323485	MALE	James Yee
323498	MALE	Ben Vautier
323499	MALE	Sammy Cahn
323509	MALE	Lee Kyung Hae
323510	FEMALE	Arlette Laguiller
323551	MALE	Terry Frost
323556	MALE	Miguel de la Madrid
323592	MALE	Nicolaus Copernicus
323649	MALE	Nikola Å ubiÄ‡ Zrinski
323691	MALE	Lachlan Macquarie
323694	MALE	Leslie Hore-Belisha, 1st Baron Hore-Belisha
323743	MALE	Theo Epstein
323750	MALE	Carlos Saavedra Lamas
323751	MALE	Walter de Gray
323760	MALE	Pierre-Jean de BÃ©ranger
323768	MALE	Jules Janin
323770	MALE	Jean Baptiste Gustave Planche
323780	MALE	Jean-Baptiste Rousseau
323781	MALE	Ivor Caplin
323782	FEMALE	Lalla Ward
323818	MALE	Daniel Auteuil
323852	MALE	William P. Murphy
323854	MALE	Manuel Ortega
323865	MALE	Gaylord Perry
323903	MALE	Joachim Raff
323932	MALE	Dith Pran
323983	MALE	Billy Zane
324001	MALE	Matt Bloom
324005	MALE	FrÃ©dÃ©ric Joliot-Curie
324017	MALE	Albert Rust
324022	FEMALE	Margaret Bondfield
324026	MALE	James M. Beck
324039	MALE	Elliot Richardson
324080	MALE	N. F. S. Grundtvig
324100	MALE	Phil Niekro
324138	FEMALE	AgnÃ¨s Varda
324142	MALE	Joe Niekro
324145	FEMALE	Mija Martina
324148	FEMALE	Birgitta Haukdal
324150	MALE	Malcolm Arnold
324158	MALE	Nikolay Nekrasov
324159	MALE	Stelios Constantas
324161	MALE	Jim Bouton
324163	FEMALE	Lou (singer)
324168	MALE	Larry Hagman
324196	MALE	Fred Lynn
324200	MALE	Lior Narkis
324216	MALE	Oleksandr Ponomaryov
324234	MALE	Jostein HasselgÃ¥rd
324246	MALE	John Baptist Wolf
324248	MALE	Henry B. Krajewski
324265	MALE	Smoky Joe Wood
324316	MALE	Richard Stone
324325	MALE	Tom Dempsey
324365	MALE	Faryadi Sarwar Zardad
324376	MALE	Wilhelm Waiblinger
324385	MALE	Samuel Eliot Morison
324387	MALE	Antonio Machado
324391	MALE	Miguel Ãngel Asturias
324394	MALE	Beny Alagem
324406	FEMALE	Jane Stanford
324427	MALE	John McEnroe
324455	MALE	Wanyan Wuyashu
324474	MALE	Ben Mulroney
324487	FEMALE	Jane Bowles
324492	MALE	Max Shachtman
324508	MALE	LekÃ« Dukagjini
324564	MALE	Isadore Singer
324581	MALE	Cormac McCarthy
324608	MALE	Adal Ramones
324611	MALE	James Lawson (American activist)
324625	FEMALE	Fabiana Vallejos
324634	FEMALE	FÃ¡tima Leyva
324649	MALE	Chuck Mosley
324651	MALE	Robert Cecil, 1st Viscount Cecil of Chelwood
324682	MALE	Pierre Savorgnan de Brazza
324711	MALE	Ignacio Ramonet
324743	MALE	Ray Taliaferro
324751	MALE	William Wakefield
324754	MALE	Carlos Fuentes
324764	MALE	Louis-Claude Daquin
324768	MALE	Turlough O'Carolan
324795	MALE	John Dunstaple
324809	MALE	Clarence Henry Willcock
324812	FEMALE	Henrietta Lacks
324832	MALE	Fred Nile
324853	MALE	Bernard Tapie
324855	FEMALE	Margaret Ewing
324935	MALE	Bill Haywood
324936	MALE	Bill Callahan (musician)
324979	MALE	Charles James Napier
324996	MALE	John Tyndall (politician)
325001	MALE	Charles Kingsmill
325006	MALE	Henryk Szeryng
325013	MALE	George Boyd (playwright)
325018	MALE	John Soane
325046	MALE	Charles Van Doren
325049	FEMALE	Jennifer Capriati
325072	MALE	Carl Jacobsen
325078	MALE	Cyril Cusack
325110	MALE	Tokugawa Yoshimune
325119	MALE	Tokugawa Tsunayoshi
325131	MALE	Tokugawa Nariaki
325139	MALE	Tokugawa Mitsukuni
325184	MALE	Gordon Jump
325187	MALE	Frank Bruno
325191	MALE	Jamie Foxx
325202	MALE	Georges Brassens
325229	MALE	Jim Abbott
325230	MALE	Hugh Downs
325238	MALE	Herbert York
325306	MALE	Joe Charboneau
325332	MALE	Glen Rice
325362	MALE	Alex Kozinski
325393	MALE	Mike Jackson
325397	MALE	Shea Hillenbrand
325426	MALE	James Parkinson
325434	FEMALE	Margaret Colin
325447	MALE	Oleg Gordievsky
325456	MALE	Harry Kewell
325460	MALE	Randy Quaid
325487	FEMALE	Jennifer O'Neill
325489	MALE	Gabriel Tarde
325506	FEMALE	Catherine Asaro
325507	MALE	Ted Chiang
325550	MALE	Nain Singh Rawat
325552	MALE	Krishna Singh
325564	MALE	J. F. Archibald
325590	MALE	Dan Flavin
325591	FEMALE	Sara Montiel
325593	FEMALE	Hester Grenville, 1st Countess Temple
325599	MALE	Adrian Willaert
325608	MALE	Charles Demuth
325610	MALE	Mary Jo Kopechne
325636	MALE	Sir Henry Willink, 1st Baronet
325646	MALE	Erich Hallhuber
325723	MALE	Henry Tate
325750	MALE	Michael Havers, Baron Havers
325758	MALE	Jacob Clemens non Papa
325760	MALE	Jacques Laffitte
325764	MALE	Hercules Robinson, 1st Baron Rosmead
325790	MALE	Hans Bronsart von Schellendorff
325832	MALE	Henry Fox, 1st Baron Holland
325881	MALE	Roberto Alagna
325903	FEMALE	Angela Gheorghiu
325918	FEMALE	Jeanne Calment
326006	MALE	Gerard Adriaan Heineken
326051	MALE	Rudolf Bayer
326063	FEMALE	Lakshmi Sahgal
326067	MALE	U Thant
326074	MALE	Ferdinand Buisson
326081	MALE	A. E. Becquerel
326110	MALE	Hjalmar Branting
326125	MALE	Lazar of Serbia
326135	MALE	Stepa StepanoviÄ‡
326141	MALE	Nikolaj VelimiroviÄ‡
326175	MALE	Claud Cockburn
326191	MALE	A. Ross Eckler
326192	MALE	Isaac Pitman
326236	MALE	Olivier Assayas
326257	FEMALE	Yuki Kajiura
326303	MALE	Arthur Hallam
326304	FEMALE	Emilia Tennyson
326306	FEMALE	Emily Tennyson, Lady Tennyson
326309	MALE	Robert Goulet
326310	MALE	Nathanael West
326316	MALE	Jacques-Charles Dupont de l'Eure
326326	MALE	Andrew Viterbi
326327	MALE	August Schleicher
326328	MALE	John Bowring
326335	MALE	George Bowen
326360	MALE	Albert Hamilton Gordon
326364	MALE	RafaÅ‚ A. Ziemkiewicz
326374	MALE	Frederick Lugard, 1st Baron Lugard
326381	FEMALE	Lela Brooks
326429	MALE	Ã‰lÃ©onore-Louis Godefroi Cavaignac
326435	MALE	George Francis (trainer)
326441	MALE	Mark Fidrych
326484	MALE	Charlie Finley
326492	MALE	Joshua Chamberlain
326508	MALE	Karl Richter (conductor)
326510	MALE	Malcolm Sargent
326514	MALE	Giuseppe Sinopoli
326515	MALE	Chuck Brown
326528	MALE	Trevor Pinnock
326537	MALE	Leonard Slatkin
326578	FEMALE	Brooke Astor
326628	MALE	James Stillman Rockefeller
326646	MALE	William Henry Vanderbilt
326652	MALE	Cornelius Vanderbilt II
326654	MALE	Harry A. Cole
326660	FEMALE	Gertrude Vanderbilt Whitney
326666	MALE	John Spencer-Churchill, 11th Duke of Marlborough
326674	MALE	Alan Sokal
326686	MALE	Henry Tang
326691	MALE	Billy Preston
326692	MALE	Archibald Campbell, 5th Earl of Argyll
326708	MALE	Chuck Schumer
326716	FEMALE	Li Shuxian
326725	MALE	Reginald Victor Jones
326730	MALE	Ray Garrett, Jr.
326771	MALE	King Wu of Zhou
326786	MALE	Henri Langlois
326834	MALE	Patrick Blackett, Baron Blackett
326913	FEMALE	Maria Shriver
326923	MALE	Hugh Gregg
326939	MALE	Meldrim Thomson, Jr.
326952	MALE	Belisario Betancur
326957	MALE	John Warner
326962	MALE	Corrado Bafile
326970	MALE	FranÃ§ois Couperin
326979	MALE	Ragnvald Nestos
326980	MALE	Richard Payne Knight
327011	MALE	Peace Orchestra
327013	MALE	Nigel Havers
327073	MALE	Ian McEwan
327081	FEMALE	Aqila al-Hashimi
327127	MALE	John Archibald Wheeler
327144	MALE	Archie Shepp
327148	MALE	George Macartney, 1st Earl Macartney
327152	MALE	Jonas Hellborg
327155	MALE	Samuel Gompers
327157	MALE	Pharoah Sanders
327158	MALE	Fred Frith
327169	MALE	Sonny Sharrock
327176	MALE	Arto Lindsay
327179	MALE	Sir George Staunton, 2nd Baronet
327188	MALE	Ronald Shannon Jackson
327194	MALE	David Agmon
327200	MALE	Nicholas van Hoogstraten
327251	MALE	Mike Paradinas
327254	MALE	Jacques Gerschwiler
327265	MALE	James Starley
327269	MALE	Khaled Mashal
327285	MALE	Ralph Carney
327298	MALE	Henry Threadgill
327306	MALE	James L. Farmer, Jr.
327317	MALE	Nate Dogg
327338	MALE	Samuel Martin (linguist)
327344	MALE	Richard D. James (scientist)
327351	MALE	William Parker (musician)
327364	MALE	Matthew Shipp
327367	MALE	Pierre Granche
